PERMX
0.233009        0.12659        	0.268481        0.142833        0.140435        0.146062        	
0.651237        1.02866        	1.0319        	0.787907        0.973494        1.14034        	
0.971316        2.37613        	7.48101        	13.9967        	25.0471        	25.6881        	
42.3074        	30.2936        	26.9816        	31.8238        	77.4064        	123.799        	
82.6417        	44.9437        	39.2051        	55.2738        	109.209        	36.3917        	
35.7262        	41.8029        	71.6553        	74.0303        	192.052        	76.0849        	
142.739        	152.224        	61.9146        	90.9193        	511.085        	359.248        	
459.867        	161.411        	95.2092        	101.811        	15.3003        	12.4357        	
13.009        	14.4758        	16.8694        	21.0962        	6.57672        	1.95847        	
7.96978        	11.6048        	1.47478        	1.27281        	0.597921        0.869001        	
0.849188        0.751324        0.315796        0.266221        0.560545        0.736985        	
0.309799        0.487124        0.863795        0.897987        0.898623        2.26293        	
1.17993        	2.69988        	3.50327        	6.25343        	17.5032        	20.4588        	
27.7757        	68.0809        	14.6412        	28.3057        	40.7452        	70.3034        	
57.9588        	46.4148        	37.9839        	52.731        	76.6225        	82.832        	
77.1676        	142.633        	109.314        	44.3344        	43.6147        	307.627        	
235.669        	361.755        	197.217        	146.367        	302.839        	339.325        	
296.876        	135.445        	190.378        	89.7614        	27.8183        	18.877        	
7.16022        	8.65765        	3.99874        	14.2514        	4.86356        	1.95534        	
5.07195        	7.8621        	2.4718        	0.583518        1.00351        	1.47197        	
0.57635        	0.641664        0.376292        0.379603        0.680301        0.455142        	
0.335713        0.367982        0.753276        2.31936        	2.98244        	3.9244        	
1.29662        	5.6414        	12.7969        	8.61734        	53.9919        	37.4596        	
15.0313        	21.4736        	26.0104        	42.0061        	103.613        	48.719        	
119.319        	108.62        	35.1752        	45.8971        	93.9579        	23.2149        	
42.4154        	120.087        	47.3769        	27.8511        	55.9139        	126.111        	
81.8879        	151.432        	54.9595        	157.348        	377.474        	204.117        	
346.179        	513.958        	237.665        	91.2358        	61.8422        	91.6277        	
1.80104        	6.82593        	3.40612        	4.00803        	2.24549        	3.56666        	
6.30063        	7.73962        	2.62968        	4.33189        	1.36498        	1.49733        	
2.64295        	1.14146        	1.71042        	0.476769        0.218049        0.459348        	
1.06877        	0.676214        0.661597        1.58771        	5.36033        	4.64649        	
1.49418        	1.43577        	3.51303        	10.9976        	3.7347        	25.7559        	
36.338        	19.2705        	17.0346        	77.9965        	58.7439        	124.564        	
56.1203        	61.2544        	26.4241        	39.8895        	30.3064        	89.7634        	
34.2672        	82.4096        	48.5993        	124.5        	45.876        	110.422        	
67.1363        	136.596        	37.9908        	262.319        	560.899        	512.414        	
450.496        	411.31        	65.278        	176.562        	41.701        	26.0362        	
0.609576        2.86513        	2.87828        	2.16688        	2.71788        	5.72251        	
5.13744        	5.28518        	1.79955        	0.875289        1.53656        	2.2197        	
1.76954        	0.649883        1.33097        	1.29779        	0.42621        	0.568769        	
0.539426        0.489671        0.471227        1.24699        	2.48325        	1.11821        	
1.82417        	2.02753        	5.87194        	12.0176        	3.46524        	11.2173        	
12.535        	21.5821        	21.7714        	36.0311        	26.8494        	41.922        	
27.3714        	18.4454        	15.1332        	9.49732        	79.5755        	75.501        	
94.1935        	123.455        	199.008        	47.2681        	87.9056        	58.5484        	
129.107        	83.0788        	93.5221        	382.939        	720.044        	1155.59        	
985.12        	454.544        	289.211        	71.3822        	99.3684        	29.1986        	
3.46407        	1.60899        	1.66237        	4.08678        	3.24948        	5.31374        	
5.0152        	6.02608        	8.1359        	8.17809        	5.62494        	1.63173        	
2.64293        	0.589669        1.99005        	0.479159        0.204634        0.277022        	
0.234314        1.07952        	6.65081        	2.68224        	3.09476        	1.94003        	
2.51055        	3.25179        	3.00282        	1.85132        	1.81878        	4.08087        	
12.3795        	12.8537        	33.3407        	35.7048        	17.6613        	43.5555        	
28.9049        	9.06454        	11.0035        	23.9752        	22.7461        	43.1903        	
102.569        	70.9187        	89.2653        	23.6589        	117.871        	18.6867        	
141.229        	247.607        	90.988        	69.8726        	235.067        	848.649        	
488.96        	338.538        	74.3821        	37.582        	50.0983        	14.112        	
0.89211        	1.53401        	3.0655        	1.55236        	3.03634        	1.12324        	
1.96764        	4.35268        	1.24489        	2.02082        	2.35103        	1.91956        	
0.401634        0.18744        	0.269334        0.125156        0.18352         0.183411        	
0.348872        1.27184        	4.70033        	1.58355        	2.11024        	7.50597        	
9.61662        	6.87923        	3.48241        	1.32702        	0.908726        1.9181        	
7.55562        	25.6775        	20.4908        	16.2542        	31.7129        	16.3394        	
13.3048        	14.5299        	7.89904        	19.4676        	16.906        	56.0159        	
56.1426        	94.2546        	86.5729        	29.786        	22.5841        	24.2401        	
32.5854        	54.7387        	38.3557        	59.1524        	41.9087        	34.1913        	
49.4245        	56.9277        	45.2245        	47.5583        	55.5736        	18.7721        	
0.353126        1.1445        	0.877545        2.41623        	3.36285        	1.61287        	
3.77013        	2.39442        	0.821404        2.57573        	4.49786        	1.38931        	
0.484356        0.251368        0.249305        0.220747        0.088644        0.125861        	
1.13259        	4.4243        	3.19911        	3.0325        	3.22646        	6.93991        	
11.3692        	7.12884        	3.11969        	3.23544        	1.23964        	2.36275        	
2.86212        	10.0608        	6.29822        	16.8733        	12.9916        	15.3628        	
9.59965        	11.7686        	20.7106        	15.047        	14.7194        	43.1164        	
15.6924        	91.8649        	99.1909        	26.6804        	9.78927        	30.5342        	
12.3733        	38.5338        	29.3815        	29.823        	63.337        	17.4486        	
12.7539        	20.1188        	16.0321        	14.8462        	34.4922        	5.07363        	
0.352919        0.399583        0.757314        2.25368        	1.16524        	0.995091        	
1.88367        	1.38887        	0.77747        	2.71467        	1.4055        	1.2226        	
0.791267        0.412373        0.278495        0.213733        0.349244        0.728259        	
1.26656        	3.88174        	4.1941        	2.9681        	3.014        	19.7848        	
2.3196        	4.86141        	4.80156        	1.95423        	2.30967        	1.71657        	
1.44978        	2.65759        	4.28942        	4.60691        	16.5056        	20.7458        	
10.2642        	7.37269        	16.9184        	12.3989        	14.4696        	12.8348        	
57.9434        	60.3357        	43.5795        	39.0121        	11.0922        	15.6216        	
15.6949        	9.1618        	33.5953        	41.8466        	45.0605        	9.42314        	
8.86049        	7.03909        	3.66833        	5.14718        	5.62935        	3.60567        	
0.72422        	0.559671        0.969849        1.10466        	0.542068        0.416059        	
0.202618        1.36261        	1.79218        	1.62289        	2.97798        	0.966263        	
0.407688        0.315155        0.158103        0.172103        0.52355        	0.203431        	
0.783274        1.55818        	2.66241        	4.10763        	7.53398        	6.16072        	
7.76617        	2.78464        	3.23712        	1.73442        	1.0629        	0.815451        	
0.610006        0.894467        1.66536        	4.16322        	6.59761        	8.73706        	
8.2343        	9.71095        	6.90321        	10.8176        	19.1048        	17.7074        	
40.0796        	29.5045        	19.6389        	12.6278        	4.75389        	4.54142        	
4.07279        	11.6695        	8.89013        	11.5058        	22.677        	8.45942        	
2.07818        	4.8014        	7.05566        	4.17208        	10.7748        	1.78675        	
0.590055        0.708255        0.7802        	0.941384        0.343624        0.152662        	
0.25477        	0.390052        0.652424        0.898535        1.8342        	1.458        	
2.48094        	0.251103        0.151576        0.055344        0.111175        0.203306        	
0.573933        0.820197        2.44519        	6.02729        	6.44207        	3.78151        	
3.37588        	4.36127        	0.764075        0.637477        0.761745        1.29291        	
0.839048        0.269847        0.166293        1.29743        	1.34723        	1.97676        	
2.50659        	3.92914        	4.35277        	7.90658        	23.7314        	38.4535        	
32.1438        	19.9763        	18.3284        	8.39348        	3.83613        	1.81263        	
1.76351        	1.97555        	3.6143        	6.2476        	7.49525        	4.40424        	
1.36049        	0.923704        1.8086        	3.16607        	4.03983        	4.25536        	
0.474935        0.418091        0.807575        1.14937        0.428535        	0.448888        	
0.229544        0.610092        0.458425        0.70324        	2.30129        	1.4906        	
4.51242        	0.531065        0.171146        0.068955        0.135919        0.177182        	
0.105534        0.272632        1.05435        	0.787925        2.60986        	2.85002        	
1.99887        	3.19146        	1.9299        	1.11901        	0.289045        0.380987        	
0.996919        0.376418        0.260397        0.512121        1.05967        	1.48717        	
0.793544        1.88823        	1.97142        	6.59163        	5.55659        	29.117        	
12.9619        	5.21699        	7.65936        	4.72932        	1.26117        	1.09991        	
1.19732        	1.32971        	1.90857        	3.11145        	0.857903        0.674268        	
1.2287        	0.819264        0.831301        2.29829        	6.18341        	8.9794        	
0.365173        0.520217        3.90425        	1.37641        	1.36366        	0.381085        	
0.199293        0.431205        0.246693        0.767637        0.609456        0.385506        	
0.903268        0.356505        0.299041        0.078414        0.126439        0.259904        	
0.188593        0.053349        0.205726        0.428609        0.917965        1.2382        	
1.95771        	2.5494        	1.433        	1.15779        	0.419013        0.300466        	
0.30561        	0.735156        0.230977        0.118901        0.324758        0.755213        	
0.849568        0.90408        	1.48454        	1.75167        	2.81652        	6.96241        	
4.01005        	4.68217        	1.43464        	1.83824        	0.796961        0.340671        	
0.89277        	1.37302        	1.7513        	2.13243        	0.333177        0.286353        	
0.92677        	1.38974        	2.93356        	0.831011        0.93838        	1.76312        	
0.426686        0.761455        2.62609        	2.5829        	0.617749        0.334515        	
0.20501        	0.2816        	0.57042        	0.51273        	0.33018        	0.339738        	
0.592225        0.120547        0.17393        	0.06082        	0.031481        0.139797        	
0.225908        0.090303        0.154463        0.752918        0.221096        0.636281        	
0.858859        1.70525        	3.31887        	1.92844        	0.138208        0.494132        	
0.35152        	0.178525        0.098638        0.072887        0.07228        	0.207636        	
0.303782        0.424182        1.10825        	0.943481        1.88622        	0.463224        	
0.289601        1.40444        	0.469652        0.535554        0.240284        0.11115        	
0.182729        0.148102        1.27126        	0.416609        0.160231        0.36038        	
0.246796        0.862215        0.778564        0.558497        0.411477        2.00192        	
0.584886        1.60379        	1.88657        	0.670178        0.509708        0.221842        	
0.217102        0.16603        	0.167852        0.147791        0.164061        0.102624        	
0.070004        0.048447        0.233067        0.077317        0.045135        0.054647        	
0.199763        0.439835        0.321942        0.768127        0.626337        0.976077        	
0.266467       	0.243307       	0.282279        0.665987        0.486905        0.334245        	
0.211624        0.251081        0.213459        0.030042        0.052294        0.129217        	
0.271542        0.184718        0.185396        0.541355        0.440413        0.101781        	
0.171978        0.999303        0.470895        0.217414        0.211281        0.129945        	
0.287757        0.157568        0.121372        0.220171        0.21208       	0.170253        	
0.239202        0.337386        0.264819        0.204824        0.685666       	0.665656        	
0.167686        0.466463        1.02762        	0.651685        0.63025        	0.149974        	
0.840716        1.59291        	0.166913        0.216937        0.141255        0.035694        	
0.036474        0.06265        	0.101747        0.055308        0.042332        0.029719        	
0.105012        0.326777        0.526441        0.310816        0.36599       	0.48579        	
0.142512        0.166317        0.199187        0.106955        0.116694        0.129869        	
0.156855        0.165738        0.068222        0.040308        0.06062        	0.09064        	
0.049007        0.063147        0.156584        0.159386        0.120407        0.065318        	
0.213789        0.390441        0.253612        0.114294        0.20045        	0.140985        	
0.113927        0.061694        0.098983        0.191936        0.377485        0.462647        	
0.10819        	0.37713        	0.466736        0.21697        	0.412613        0.507793        	
0.244401        0.588184        1.54462         0.897694        0.383388        0.244689        	
1.20414        	0.643572        0.568522        0.152512        0.045175       	0.037836        	
0.060595        0.09578         0.077799        0.06143        	0.065217        0.05007        	
0.167385        0.318655        0.521898        0.132168        0.486193        0.196947        	
0.122703        0.102049        0.123016        0.141707        0.062654        0.106862        	
0.191399        0.088722        0.190277        0.039141        0.113107        0.075957        
0.036455        0.032477        0.025407        0.043204        0.10682        	0.081017        	
0.207339        0.531314        0.201115        0.144023        0.137418        0.046428        	
0.062274        0.118929        0.049903        0.062352        0.275537        0.304709        	
0.399102        0.299944        0.479111        0.120007        0.388141        0.349341        	
0.632301        0.899053        1.35651        	2.10922        	0.897559        0.279691        	
0.934744        0.928293        0.48697        	0.124517        0.388997        0.064589        	
0.052096        0.074739        0.06333        	0.074754        0.069535        0.098179        	
0.136918        0.125633        0.107797        0.295167        0.288474        0.078273        	
0.090334        0.096941        0.072013        0.072022        0.094721        0.086536        	
0.314068        0.09024        	0.093889        0.04928        	0.091927        0.08108        	
0.039359        0.018399        0.008992        0.039678        0.034436        0.044408        	
0.168195        0.280247        0.059519        0.079622        0.088277        0.072633        	
0.070539        0.087143        0.099387        0.182244        0.13988        	0.42198        	
0.417049        0.414144        0.234302        0.219315        0.162743        0.198993        	
0.779377        2.35863        	1.11758        	2.34682        	0.92993        	0.451152        	
0.84068        	0.381828        0.470558        0.346813        0.195727        0.090251        	
0.043191        0.032815        0.094702        0.064304        0.067679        0.073472        	
0.081727        0.081964        0.099063        0.17387        	0.124268        0.181012        	
0.075702        0.019765        0.026846        0.100987        0.057569        0.102052        	
0.064978        0.074939        0.061742        0.068075        0.084432        0.084995        
0.057111        0.004291        0.006263        0.019324        0.01635        	0.033026        	
0.075787        0.079404        0.162243        0.03825        	0.039807        0.081081        	
0.074983        0.056221        0.062298        0.095707        0.319044        0.542189        	
0.756566        0.550974        0.141069        0.672353        0.139164        0.10873        	
1.06014        	2.41947        	5.9638        	2.71306        	1.38461        	0.917554        	
1.38034        	2.11844        	0.440653        0.876353        0.295874        0.057204        	
0.01578        	0.040163        0.027675        0.057417        0.133607        0.081341        	
0.092705        0.086269        0.078401       	0.065295       	0.09406        	0.059243        	
0.026434        0.020593        0.007314        0.058549       	0.057769        0.137626        	
0.195908        0.039532        0.0799        	0.207255        0.116706        0.091674        	
0.036893        0.006564        0.012074        0.0287        	0.030447        0.037968        	
0.055228        0.0299        	0.026968        0.008935       	0.042373        0.040022        	
0.025446        0.026854       	0.094735        0.073353       	0.183607        0.190153        	
0.451874        0.393157        0.187629        0.736622        0.191405        0.129485        	
3.10178        	4.9148        	3.72919        	2.13265        	1.22734        	0.566235        	
1.08884        	0.358749        0.257256        0.161787        0.213387        0.0485        	
0.047346        0.047657        0.079588        0.027495        0.047499        0.04567        	
0.045658        0.048553        0.092063        0.068284        0.071268        0.137698        	
0.079528        0.063967        0.032753        0.068267        0.040122        0.105537        	
0.06454        	0.063571        0.072713        0.095023        0.056879        0.054216        	
0.014583        0.004934        0.009829        0.007795        0.015729       	0.02172        	
0.010778        0.012186        0.007053        0.007867        0.008753        0.027752        	
0.0083        	0.024717        0.078739        0.090545        0.135984        0.252012        	
0.184971        0.17802        	0.408238        0.527371        0.241761       	0.426785        	
7.76936        	4.617        	2.40348        	1.47536        	0.553726       	0.343734        	
1.01435        	0.394341        0.181115        0.187738        0.056556        0.04091        	
0.103109        0.209572        0.028216        0.009989        0.023276        0.012827        	
0.006        	0.028838        0.049951        0.087765        0.103309        0.394611        	
0.272744        0.100117        0.192849        0.074223        0.054072       	0.065815        	
0.070772        0.044667        0.063049        0.066441        0.104091        0.122193        	
0.038573        0.005301        0.006347        0.008731        0.00622       	0.012177        	
0.018259        0.012052        0.006197        0.010061        0.012142        0.01287        	
0.006938        0.009056        0.018501        0.196066        0.170672        0.160517        	
0.127246        0.190537        0.513991       	0.311494        0.521222       	0.392839        	
1.70241        	1.305        	0.514734        1.16974        	0.574972        0.869229        	
0.468002        0.234664        0.165219        0.106118        0.056173        0.08636        	
0.056484        0.070354        0.040285        0.051183        0.028749        0.009111        	
0.012703        0.008716        0.013318        0.081071        0.054589        0.225497        	
0.259114        0.101326        0.110236        0.065146        0.061294        0.037301        	
0.039084        0.050218        0.022723        0.018243        0.080772        0.073148        	
0.015249        0.003636        0.009754        0.008197        0.004742        0.016262        
0.02517        	0.005771        0.004294        0.00546        	0.006204        0.006957        	
0.008486        0.010247        0.068039        0.221546        0.362242        0.245801        	
0.136571        0.220667        0.360723        0.412171        0.472555        0.390941        	
2.13074        	0.464472        0.244723        0.954856        0.347141        0.803887        	
0.453533        0.188557        0.620573        0.445637        0.058534        0.175067        	
0.037545        0.054324        0.095681        0.04255        	0.013105        0.011927        	
0.011483        0.020316        0.022481        0.142856        0.080144        0.238881        	
0.052884        0.06397        	0.101781        0.02162        	0.056448        0.090206        	
0.024222        0.018427        0.012357        0.01522        	0.031152        0.017851        	
0.009136        0.003842        0.023748        0.013309        0.003033        0.003969        	
0.015531        0.018846        0.006035        0.005866        0.00688        	0.00848        	
0.004681        0.01037        	0.141674        0.317675        1.03439        	0.600756        	
0.482827        0.819408        0.300304        0.335605        0.64013        	0.938427        	
0.371712        0.733941        0.211423        0.404825        0.360448       	0.359086        	
0.290065        0.262591        0.245752        0.143171        0.117183       	0.099806        	
0.04189        	0.106717        0.050424        0.048593        0.017269       	0.026303        	
0.01978        	0.010777        0.018342        0.031808        0.02896        	0.086645        	
0.032895        0.053226        0.053758        0.066139        0.040248       	0.029644        	
0.011859        0.021326        0.009276        0.005963        0.013183        0.018223        	
0.021617        0.015027        0.015405        0.016491        0.003712        0.013544        	
0.023201        0.020413        0.030594        0.004814        0.008126        0.020285        	
0.020674        0.034535        0.096213        0.173626        0.709564        0.340584        	
0.263671        0.600195        0.722212        1.05868        	0.797379        1.20655        	
0.364408        0.401107        0.135304        0.742703        0.273121        0.563512        	
0.128266        0.257332        0.42196        	0.415205        0.153647        0.04458        	
0.041385        0.092133        0.055289        0.095564        0.040151        0.028328        	
0.038944        0.012953        0.012127        0.019267        0.028559        0.044118        	
0.033488        0.050705        0.036369        0.070792        0.025996        0.075598        
0.031365        0.019524        0.004632        0.010627       	0.009313        0.030326        	
0.010281        0.010389        0.019983        0.004471       	0.011215        0.015914        	
0.023969        0.033959        0.028226        0.01749        	0.005438        0.014469        	
0.045522        0.060959        0.134421        0.374832       	0.419492        0.342488        	
0.13882        	0.759532        1.81177        	1.08914        	0.388958        1.51708        	
0.584396        0.413933        0.21229        	0.586517       	0.173235        0.194875        	
0.172373        0.085195        0.162349        0.277187        0.322674        0.058484        	
0.056545        0.051574        0.11568        	0.090387        0.096298       	0.075159        	
0.093969        0.024466        0.04364        	0.013893        0.011768       	0.023776        	
0.062456        0.028043        0.010305       	0.006751        0.01915        	0.071975        	
0.041372        0.023385        0.012438        0.01907        	0.006832       	0.011746        	
0.017512        0.028707        0.013054        0.014134        0.033575        0.043449        	
0.037965        0.023683        0.031549        0.021341        0.006437        0.016613        	
0.060878        0.130807        0.58503        	0.462886        1.49054        	0.740353        	
0.186352        0.231641        0.426055        0.425169        0.356675        0.894577        	
0.559626        0.335835        0.105267        0.552586        0.13675        	0.101494        	
0.069291        0.055272        0.077246        0.191381        0.077412        0.098772        	
0.126577        0.043956        0.187495        0.12017        	0.130582        0.093815        
0.055088        0.031798        0.022611        0.020149        0.010709        0.015813        	
0.041821        0.034695        0.01087        	0.01223        	0.010515        0.031317        	
0.025469        0.007513        0.00938        	0.022244        0.011952        0.023627        	
0.017652        0.023887        0.060262        0.028079        0.055069        0.062929        	
0.038683        0.029301        0.057448        0.021388        0.062284        0.072433        	
0.139635        0.263893        0.538012        0.666707        1.72019        	2.47704        	
1.21271        	0.93732        	0.713766        0.546371        0.286585        0.745908        	
1.30617        	1.43339        	0.328941        0.178337        0.10907        	0.033872        	
0.023117        0.051746        0.195444        0.073146        0.08158        	0.086263        	
0.141281        0.078352        0.107535        0.04812        	0.054691        0.12866        	
0.061164        0.030582        0.070871        0.027467        0.026373        0.044983        	
0.016653        0.017568        0.008712        0.047945        0.020616        0.013738        	
0.012755        0.011269        0.006655        0.012616        0.019275        0.045061        	
0.100028        0.037066        0.029163        0.041515        0.034422        0.065443        	
0.049622        0.096191        0.051664        0.100254        0.072789        0.043442        	
0.08725        	0.147305        0.380918        0.4713        	0.985606        3.95406        	
0.900935        2.23805        	1.7633        	1.23895        	0.940876        0.949925        	
2.20937        	1.63818        	0.849642        0.352709        0.180568        0.03348        	
0.024418        0.021412        0.127077        0.082217        0.121167        0.194481        	
0.14461        	0.094649        0.112668        0.09325        	0.061416        0.193546        	
0.031644        0.026318        0.026632        0.032875        0.016995        0.006577        	
0.015282        0.013106        0.010125        0.012745        0.030288        0.014739        	
0.015909        0.048522        0.043826        0.051799        0.022467        0.059105        	
0.088797        0.0809        	0.135009        0.074        	0.068734        0.052773        	
0.076975        0.062084        0.167909        0.204622        0.105146        0.486726        	
0.134238        0.132606        0.137079        0.827541        1.10682        	1.35569        	
3.88191        	2.61542        	2.52138        	5.84935        	2.01236        	1.18993        	
3.40955        	0.6638        	1.06263        	0.220405        0.107497        0.078525        	
0.07859        	0.083427        0.083543        0.082102        0.244002        0.437667        
0.123675        0.121642        0.242394        0.108989        0.075438        0.374809        	
0.047067        0.036873        0.012026        0.01313        	0.007789        0.007051        	
0.005239        0.003969        0.007034        0.021771        0.040991        0.058062        	
0.126757        0.079266        0.064114        0.118017        0.118757        0.162358        	
0.161277        0.111223        0.286204        0.182781        0.144428        0.082604        	
0.066302        0.050135        0.179408        0.179804        0.102163        0.265335        	
0.320176        0.226607        0.291405        0.724906        1.89788        	2.0013        	
2.9398        	1.37112        	1.95651        	3.03187        	2.57657        	3.50885        	
4.70159        	0.676191        0.290414        0.416545        0.241501        0.076841        	
0.176839        0.124264        0.0994        	0.24561        	0.247302        0.433379        	
0.244435        0.186356        0.242763        0.095721        0.13723        	0.30503        	
0.11212        	0.084644        0.022322        0.036896        0.011265        0.00913        	
0.017573        0.015345        0.006926        0.0552        	0.134818        0.215677        	
0.090374        0.086273        0.101386        0.274069        0.157513        0.097486        	
0.169369        0.333038        0.512702        0.303072        0.19506        	0.119037        	
0.152425        0.044856        0.110643        0.147648        0.142171        0.602935        	
0.177149        0.276772        1.59164        	1.4814        	4.98088        	1.46708        	
